mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill
100	98	196	198	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1536									185						
100	98	785/4	793/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1537															
100	98	1169/6	1181/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	1	1/12		1/8	2/3	1538									186						
100	98	1171/6	1183/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	1	1/12		1/8	2/3	1539															
100	98	391/2	395/2	0.0		1/4	1/4	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>marcato"												
100	98	391/2	395/2	0.0		1/4	1/4	Chord	2/4	2	1	0	grace16	1/16	1	1540															
100	98	391/2	395/2	0.0		1/4	1/4	Chord	2/4	2	1	0	grace16	1/16	1	1541															
100	98	391/2	395/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1542		articAccentAbove													
100	98	391/2	395/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1543									187						
100	98	1175/6	1187/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1544									187						
100	98	1177/6	1189/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1545									187						
101	99	393/2	397/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1546									188						
101	99	787/4	795/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1547									188						
101	99	197	199	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1548									188						
101	99	789/4	797/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1549															
101	99	395/2	399/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1550									189						
101	99	791/4	799/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1551									189						
101	99	198	200	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1552									189						
101	99	793/4	801/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1553															
101	99	393/2	397/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1554															
101	99	395/2	399/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1555		articTenutoAbove													
101	99	393/2	397/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1556									187						
101	99	1181/6	1193/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1557									187						
101	99	1183/6	1195/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1558															
101	99	395/2	399/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1559									190						
101	99	1187/6	1199/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1560									190						
101	99	1189/6	1201/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1561															
102	100	397/2	401/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1562									191						
102	100	795/4	803/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1563									191						
102	100	199	201	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1564									191						
102	100	797/4	805/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1565															
102	100	399/2	403/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1566									192						
102	100	799/4	807/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1567									192						
102	100	200	202	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1568									192						
102	100	801/4	809/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1569															
102	100	397/2	401/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1570		articTenutoAbove													
102	100	399/2	403/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1571		articAccentAbove							193						
102	100	397/2	401/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1572									194						
102	100	1193/6	1205/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1573									194						
102	100	1195/6	1207/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1574															
102	100	399/2	403/2	0.0		1/4	1/4	Chord	2/4	2	2	0	grace16	1/16	2/3	1575															
102	100	399/2	403/2	0.0		1/4	1/4	Chord	2/4	2	2	0	grace16	1/16	2/3	1576															
102	100	399/2	403/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1577															
102	100	1199/6	1211/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1578															
102	100	1201/6	1213/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1579															
103	101	401/2	405/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1580									195						
103	101	803/4	811/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1581									195						
103	101	201	203	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1582									195						
103	101	805/4	813/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1583															
103	101	403/2	407/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1584									196						
103	101	807/4	815/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1585									196						
103	101	202	204	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1586									196						
103	101	809/4	817/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1587															
103	101	401/2	405/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1588									193						
103	101	403/2	407/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1589		articTenutoAbove													
103	101	401/2	405/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1590															
103	101	1205/6	1217/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1591															
103	101	1207/6	1219/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1592															
103	101	403/2	407/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1593									197						
103	101	1211/6	1223/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1594									197						
103	101	1213/6	1225/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1595															
104	102	405/2	409/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1596									198						
104	102	811/4	819/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1597									198						
104	102	203	205	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1598									198						
104	102	813/4	821/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1599															
104	102	407/2	411/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1600									199						
104	102	815/4	823/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1601									199						
104	102	204	206	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1602									199						
104	102	817/4	825/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1603															
104	102	405/2	409/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1604		articTenutoAbove													
104	102	407/2	411/2	0.0		1/4	1/4	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>accelerando"												
104	102	407/2	411/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1605		articAccentAbove													
104	102	405/2	409/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1606									200						
104	102	1217/6	1229/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1607									200						
104	102	1219/6	1231/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1608															
104	102	407/2	411/2	0.0		1/4	1/4	Chord	2/4	2	2	0	grace16	1/16	2/3	1609															
104	102	407/2	411/2	0.0		1/4	1/4	Chord	2/4	2	2	0	grace16	1/16	2/3	1610															
104	102	407/2	411/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1611									201						
104	102	1223/6	1235/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1612									201						
104	102	1225/6	1237/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1613									201						
105	103	409/2	413/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1614									202						
105	103	819/4	827/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1615									202						
105	103	205	207	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1616									202						
105	103	821/4	829/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1617															
105	103	411/2	415/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1618									203						
105	103	823/4	831/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1619									203						
105	103	206	208	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1620									203						
105	103	825/4	833/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1621															
105	103	409/2	413/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1622															
105	103	411/2	415/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1623		articTenutoAbove													
105	103	409/2	413/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1624									201						
105	103	1229/6	1241/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1625									201						
105	103	1231/6	1243/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1626															
105	103	411/2	415/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1627									204						
105	103	1235/6	1247/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1628									204						
105	103	1237/6	1249/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1629															
106	104	413/2	417/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1630									205						
106	104	827/4	835/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1631									205						
106	104	207	209	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1632									205						
106	104	829/4	837/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1633															
106	104	415/2	419/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1634									206						
106	104	831/4	839/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1635									206						
106	104	208	210	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1636									206						
106	104	833/4	841/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1637															
106	104	413/2	417/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1638		articTenutoAbove													
106	104	415/2	419/2	0.0		1/4	1/4	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>allargando"												
106	104	415/2	419/2	0.0		1/4	1/4	Chord	2/4	2	1	0	grace16	1/16	1	1639															
106	104	415/2	419/2	0.0		1/4	1/4	Chord	2/4	2	1	0	grace16	1/16	1	1640															
106	104	415/2	419/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1641		articAccentAbove													
106	104	413/2	417/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1642									207						
106	104	1241/6	1253/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1643									207						
106	104	1243/6	1255/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1644															
106	104	415/2	419/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1645									208						
106	104	1247/6	1259/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1646									208						
106	104	1249/6	1261/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1647									208						
107	105	417/2	421/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1648									209						
107	105	835/4	843/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1649									209						
107	105	209	211	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1650									209						
107	105	837/4	845/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1651															
107	105	419/2	423/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1652									210						
107	105	839/4	847/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1653									210						
107	105	210	212	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1654									210						
107	105	841/4	849/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1655									210						
107	105	417/2	421/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1656															
107	105	419/2	423/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1657		articAccentAbove													
107	105	417/2	421/2	0.3333333333333333		0	0	Chord	2/4	2	2	1/12		1/8	2/3	1658									208						
107	105	1253/6	1265/6	0.3333333333333333		1/12	1/12	Chord	2/4	2	2	1/12		1/8	2/3	1659									208						
107	105	1255/6	1267/6	0.3333333333333333		1/6	1/6	Chord	2/4	2	2	1/12		1/8	2/3	1660															
107	105	419/2	423/2	0.3333333333333333		1/4	1/4	Chord	2/4	2	2	1/12		1/8	2/3	1661									211						
107	105	1259/6	1271/6	0.3333333333333333		1/3	1/3	Chord	2/4	2	2	1/12		1/8	2/3	1662									211						
107	105	1261/6	1273/6	0.3333333333333333		5/12	5/12	Chord	2/4	2	2	1/12		1/8	2/3	1663									211						
108	106	421/2	425/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1664															
108	106	211	213	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>vivo resoluto"												
108	106	211	213	0.0		1/8	1/8	Dynamic	2/4	1	1	0					ff														
108	106	211	213	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1665									212						
108	106	1689/8	1705/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1666									212						
108	106	845/4	853/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1667									212						
108	106	1691/8	1707/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1668									212						
108	106	423/2	427/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1669		articStaccatoAbove													
108	106	212	214	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1670		articStaccatoAbove													
108	106	421/2	425/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1671															
108	106	211	213	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1672									213						
108	106	1689/8	1705/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1673									213						
108	106	845/4	853/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1674									213						
108	106	1691/8	1707/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1675									213						
108	106	423/2	427/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1676		articStaccatoAbove													
108	106	212	214	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1677		articStaccatoAbove													
108	106	421/2	425/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1678															
109	107	425/2	429/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1679		articStaccatoBelow													
109	107	213	215	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1680									214						
109	107	1705/8	1721/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1681									214						
109	107	853/4	861/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1682									214						
109	107	1707/8	1723/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1683									214						
109	107	427/2	431/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1684		articStaccatoBelow													
109	107	214	216	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1685		articStaccatoBelow													
109	107	425/2	429/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1686		articStaccatoAbove													
109	107	213	215	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1687		articTenutoBelow													
109	107	214	216	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1688		articStaccatoBelow													
110	108	215	217	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1689									215						
110	108	1721/8	1737/8	0.0		5/32	5/32	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"						215						
110	108	1721/8	1737/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1690									215						
110	108	861/4	869/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1691									215						
110	108	1723/8	1739/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1692									215						
110	108	431/2	435/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1693															
110	108	216	218	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1694		articTenutoAbove													
110	108	429/2	433/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1695		articStaccatoAbove													
110	108	215	217	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	1696															
110	108	216	218	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1697															
110	108	429/2	433/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1698		articStaccatoBelow													
110	108	215	217	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>tranquillo"												
110	108	215	217	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1699									216						
110	108	216	218	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1700									216						
111	109	433/2	437/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1701		articTenutoAbove													
111	109	217	219	0.0		1/8	1/8	Spanner	2/4	1	1	0																12			
111	109	217	219	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1702									217			12			
111	109	435/2	439/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1703									217			12			
111	109	873/4	881/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1704									217			12			
111	109	433/2	437/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1705												12			
111	109	433/2	437/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1706									216						
111	109	217	219	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1707									216						
111	109	435/2	439/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1708									216						
111	109	218	220	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1709									216						
112	110	437/2	441/2	0.0		0	0	Dynamic	2/4	1	1	0					p														
112	110	437/2	441/2	0.0		0	0	Spanner	2/4	1	1	0																			
112	110	437/2	441/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1710															
112	110	219	221	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1711									218						
112	110	1753/8	1769/8	0.0		5/32	5/32	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforz."						218						
112	110	1753/8	1769/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1712									218						
112	110	877/4	885/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1713									218						
112	110	1755/8	1771/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1714									218						
112	110	439/2	443/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1715		articStaccatoBelow													
112	110	220	222	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1716		articStaccatoBelow													
112	110	437/2	441/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1717															
112	110	219	221	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>risoluto"												
112	110	219	221	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1718		articTenutoBelow													
112	110	220	222	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1719		articStaccatoBelow													
113	111	441/2	445/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1720		articStaccatoBelow													
113	111	221	223	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
113	111	221	223	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1721									219						
113	111	1769/8	1785/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1722									219						
113	111	885/4	893/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1723									219						
113	111	1771/8	1787/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1724									219						
113	111	443/2	447/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1725															
113	111	222	224	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1726		articTenutoAbove													
113	111	221	223	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	1727															
113	111	222	224	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1728															
113	111	441/2	445/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1729		articStaccatoBelow													
113	111	221	223	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>tranq."												
113	111	221	223	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1730									220						
113	111	222	224	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1731									220						
114	112	445/2	449/2	0.0		0	0	Spanner	2/4	1	1	0																13			
114	112	445/2	449/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1732		articTenutoAbove										13			
114	112	223	225	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1733									221			13			
114	112	447/2	451/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1734									221			13			
114	112	897/4	905/4	0.0		7/16	7/16	Spanner	2/4	1	1	0													221						
114	112	897/4	905/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1735									221						
114	112	445/2	449/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1736															
114	112	445/2	449/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1737									220						
114	112	223	225	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1738									220						
114	112	447/2	451/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1739									220						
114	112	224	226	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1740									220						
115	113	449/2	453/2	0.0		0	0	Dynamic	2/4	1	1	0					p														
115	113	449/2	453/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1741															
115	113	225	227	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1742									222						
115	113	1801/8	1817/8	0.0		5/32	5/32	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforz."						222						
115	113	1801/8	1817/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1743									222						
115	113	901/4	909/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1744									222						
115	113	1803/8	1819/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1745									222						
115	113	451/2	455/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1746		articStaccatoBelow													
115	113	226	228	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1747		articStaccatoBelow													
115	113	449/2	453/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1748															
115	113	225	227	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>risoluto"												
115	113	225	227	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1749		articTenutoBelow													
115	113	226	228	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1750		articStaccatoBelow													
116	114	453/2	457/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1751		articStaccatoBelow													
116	114	227	229	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
116	114	227	229	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1752									223						
116	114	1817/8	1833/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1753									223						
116	114	909/4	917/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1754									223						
116	114	1819/8	1835/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1755									223						
116	114	455/2	459/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1756		articStaccatoAbove													
116	114	228	230	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1757		articTenutoAbove													
116	114	227	229	1.0		1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	1758															
116	114	228	230	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1759															
116	114	453/2	457/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1760		articStaccatoBelow													
116	114	227	229	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1761									224						
116	114	228	230	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1762									224						
117	115	457/2	461/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1763		articTenutoAbove													
117	115	229	231	0.0		1/8	1/8	Spanner	2/4	1	1	0																14			
117	115	229	231	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1764									225			14			
117	115	459/2	463/2	0.0		1/4	1/4	Spanner	2/4	1	1	0													225						
117	115	459/2	463/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1765									225						
117	115	457/2	461/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1766															
117	115	457/2	461/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1767															
117	115	229	231	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1768		articStaccatoAbove													
117	115	230	232	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1769									226						
118	116	461/2	465/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1770															
