mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_hairpin	decrescendo_hairpin
117	116	462	466	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1687									312		33	33		
117	116	463	467	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1688											33	33		
117	116	460	464	1.0		0	0	Chord	4/4	2	2	1/4		1/4	1	1689											33	33		
117	116	462	466	1.0		1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	1690											33	33		
118	117	464	468	0.0		0	0	Chord	4/4	1	1	0	acciaccatura	1/8	1	1691														
118	117	464	468	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1692									313					
118	117	929/2	937/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1693									313					
118	117	465	469	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1694									313					
118	117	931/2	939/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1695									313					
118	117	466	470	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1696									313					
118	117	467	471	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1697									313					
118	117	464	468	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	1698														
118	117	467	471	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1699														
118	117	464	468	0.0		0	0	Spanner	4/4	2	1	0																		
118	117	464	468	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1700									314					
118	117	465	469	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1701									314					
118	117	466	470	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1702									314					
118	117	467	471	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1703									314					
118	117	464	468	3.0		0	0	Chord	4/4	2	2	3/4		1/2	3/2	1704														
119	118	468	472	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1705									313					
119	118	469	473	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1706									313					
119	118	470	474	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1707									313					
119	118	471	475	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1708									313					
119	118	468	472	0.0		0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>diminuendo"						314					
119	118	468	472	0.0		0	0	Spanner	4/4	2	1	0													314		34	34		
119	118	468	472	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	1709									314		34	34		
119	118	939/2	947/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1710									314		34	34		
119	118	470	474	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1711											34	34		
119	118	468	472	2.0		0	0	Chord	4/4	2	2	1/2		1/2	1	1712											34	34		
120	119	472	476	0.0		0	0	Dynamic	4/4	1	1	0					pp													
120	119	472	476	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1713									315					
120	119	473	477	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1714									315					
120	119	947/2	955/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1715									315					
120	119	474	478	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1716									315					
120	119	949/2	957/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1717									315					
120	119	475	479	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1718									315					
120	119	472	476	4.0		0	0	Chord	4/4	1	2	1		1	1	1719														
120	119	472	476	0.0		0	0	Spanner	4/4	2	1	0																		
120	119	947/2	955/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1720									316					
120	119	474	478	1.5		1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	1721		articTenutoBelow												
120	119	951/2	959/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1722									317					
121	120	476	480	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1723														
121	120	477	481	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1724									318					
121	120	955/2	963/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1725									318					
121	120	478	482	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1726									318					
121	120	957/2	965/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1727									318					
121	120	479	483	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1728														
121	120	476	480	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1729		articTenutoBelow												
121	120	955/2	963/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1730									319					
121	120	478	482	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1731		articTenutoBelow												
121	120	959/2	967/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1732									320					
122	121	480	484	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1733									321					
122	121	961/2	969/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1734									321					
122	121	963/2	971/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1735									321					
122	121	482	486	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1736		articTenutoAbove							321					
122	121	965/2	973/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1737		articTenutoAbove							321					
122	121	483	487	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1738		articTenutoAbove												
122	121	480	484	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1739														
122	121	481	485	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1740		articTenutoBelow							322					
122	121	482	486	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1741		articStaccatoBelow												
122	121	965/2	973/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1742		articStaccatoBelow												
122	121	483	487	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1743		articStaccatoBelow												
122	121	967/2	975/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1744		articStaccatoBelow												
123	122	484	488	0.0		0	0	Spanner	4/4	1	1	0																	24	
123	122	484	488	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1745									323				24	
123	122	485	489	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1746		articTenutoBelow							323				24	
123	122	971/2	979/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1747		articTenutoBelow							323				24	
123	122	486	490	0.0		1/2	1/2	Spanner	4/4	1	1	0													323					
123	122	486	490	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1748									323					
123	122	487	491	0.0		3/4	3/4	Dynamic	4/4	1	1	0					sf													
123	122	487	491	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1749		articStaccatoBelow												
123	122	969/2	977/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1750		articStaccatoAbove												
123	122	485	489	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1751		articStaccatoAbove												
123	122	971/2	979/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1752		articStaccatoAbove												
123	122	973/2	981/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1753		articStaccatoAbove												
123	122	487	491	0.0		3/4	3/4	Spanner	4/4	2	1	0															35	35		
123	122	487	491	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1754		articStaccatoAbove									35	35		
123	122	975/2	983/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1755		articStaccatoAbove									35	35		
124	123	488	492	3.0		0	0	Chord	4/4	1	1	3/4		1/2	3/2	1756		articTenutoAbove							324					
124	123	491	495	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1757														
124	123	488	492	0.0		0	0	Spanner	4/4	2	1	0																		
124	123	977/2	985/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1758		articStaccatoAbove												
124	123	489	493	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1759		articStaccatoAbove												
124	123	979/2	987/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1760		articStaccatoAbove												
124	123	490	494	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1761									325					
124	123	981/2	989/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1762									325					
124	123	491	495	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1763		articStaccatoAbove												
124	123	983/2	991/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1764		articStaccatoAbove												
124	123	490	494	1.5		1/2	1/2	Chord	4/4	2	2	3/8		1/4	3/2	1765									326					
124	123	983/2	991/2	0.5		7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1766														
125	124	492	496	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1767									327					
125	124	985/2	993/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	1768														
125	124	987/2	995/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1769									328					
125	124	494	498	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1770									328					
125	124	495	499	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1771														
125	124	492	496	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1772									329					
125	124	985/2	993/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1773									329					
125	124	493	497	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1774		articStaccatoAbove												
125	124	987/2	995/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1775		articStaccatoAbove												
125	124	494	498	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1776									330					
125	124	989/2	997/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1777									330					
125	124	495	499	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1778														
125	124	991/2	999/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1779		articStaccatoAbove												
125	124	492	496	1.5		0	0	Chord	4/4	2	2	3/8		1/4	3/2	1780														
125	124	987/2	995/2	0.5		3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1781														
125	124	494	498	1.5		1/2	1/2	Chord	4/4	2	2	3/8		1/4	3/2	1782														
125	124	991/2	999/2	0.5		7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1783														
126	125	496	500	0.0		0	0	Spanner	4/4	1	1	0																	25	
126	125	993/2	1001/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1784									331				25	
126	125	497	501	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1785		articStaccatoBelow											25	
126	125	995/2	1003/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1786		articStaccatoBelow											25	
126	125	498	502	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1787		articStaccatoBelow											25	
126	125	997/2	1005/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1788		articStaccatoBelow											25	
126	125	499	503	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1789									332				25	
126	125	999/2	1007/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1790		articStaccatoBelow											25	
126	125	496	500	0.0		0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>tre corde"											
126	125	496	500	0.0		0	0	Spanner	4/4	2	1	0																		29
126	125	496	500	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	1791									333					29
126	125	995/2	1003/2	0.0		3/8	3/8	Spanner	4/4	2	1	0													333					
126	125	995/2	1003/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1792									333					
126	125	498	502	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1793									333					
126	125	997/2	1005/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1794		articStaccatoBelow												
126	125	499	503	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1795		articAccentBelow												
126	125	999/2	1007/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1796		articStaccatoBelow												
127	126	500	504	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1797		articStaccatoBelow											25	
127	126	1001/2	1009/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1798													25	
127	126	501	505	0.0		1/4	1/4	Spanner	4/4	1	1	0																		
127	126	501	505	0.0		1/4	1/4	Spanner	4/4	1	1	0														2				
127	126	501	505	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16after	1/16	1	1799										2				
127	126	501	505	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16after	1/16	1	1800										2				
127	126	501	505	3.0		1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	1801		articTenutoAbove								2				
127	126	501	505	3.0		1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	1802														
127	126	500	504	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1803		articStaccatoBelow												
127	126	1001/2	1009/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1804														
127	126	501	505	0.0		1/4	1/4	Spanner	4/4	2	1	0																	26	
127	126	501	505	0.0		1/4	1/4	Spanner	4/4	2	1	0														3			26	
127	126	501	505	3.0		1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	1805										3			26	
127	126	501	505	3.0		1/4	1/4	Chord	4/4	2	2	3/4		1/2	3/2	1806													26	
128	127	504	508	0.0		0	0	Spanner	4/4	1	1	0																		
128	127	504	508	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	1807		articAccentAbove												
128	127	506	510	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1808		articAccentAbove												
128	127	507	511	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1809		articAccentAbove												
128	127	504	508	0.0		0	0	Dynamic	4/4	2	1	0					f													
128	127	504	508	0.0		0	0	Spanner	4/4	2	1	0																		
128	127	504	508	0.0		0	0	Spanner	4/4	2	1	0																		
128	127	504	508	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1810														
128	127	505	509	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1811		articAccentAbove												
128	127	506	510	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1812		articAccentBelow												
128	127	507	511	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1813		articAccentAbove												
129	128	508	512	4.0		0	0	Chord	4/4	1	1	1		1	1	1814		articAccentAbove												
129	128	508	512	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	1815		articTenutoBelow												
129	128	509	513	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1816		articStaccatoBelow												
129	128	2037/4	2053/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1817		articStaccatoBelow												
129	128	1019/2	1027/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1818		articStaccatoBelow												
129	128	2039/4	2055/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1819		articStaccatoBelow												
129	128	510	514	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1820		articStaccatoBelow												
129	128	1021/2	1029/2	0.16666666666666666		5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	1821		articStaccatoBelow												
129	128	1532/3	1544/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1822		articStaccatoBelow												
129	128	511	515	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1823		articStaccatoBelow												
129	128	1023/2	1031/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1824		articStaccatoBelow												
129	128	508	512	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1825		articAccentBelow												
129	128	509	513	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1826		articTenutoAbove												
129	128	510	514	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1827		articTenutoBelow												
129	128	511	515	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1828		articTenutoAbove												
130	129	512	516	4.0		0	0	Chord	4/4	1	1	1		1	1	1829														
130	129	512	516	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	1830		articTenutoBelow												
130	129	513	517	0.16666666666666666		1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	1831									334					
130	129	3079/6	3103/6	0.16666666666666666		7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	1832									334					
130	129	1540/3	1552/3	0.16666666666666666		1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	1833									334					
130	129	1027/2	1035/2	0.16666666666666666		3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	1834									334					
130	129	1541/3	1553/3	0.16666666666666666		5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	1835									334					
130	129	3083/6	3107/6	0.16666666666666666		11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	1836									334					
130	129	514	518	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1837														
130	129	1029/2	1037/2	0.16666666666666666		5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	1838														
130	129	1544/3	1556/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1839														
130	129	515	519	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1840		articStaccatoBelow												
130	129	1031/2	1039/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1841		articStaccatoBelow												
130	129	512	516	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1842		articTenutoBelow												
130	129	513	517	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1843		articTenutoAbove												
130	129	514	518	0.0		1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>diminuendo"											
130	129	514	518	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1844		articTenutoBelow												
130	129	515	519	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1845		articTenutoAbove												
131	130	516	520	4.0		0	0	Chord	4/4	1	1	1		1	1	1846		articTenutoAbove												
131	130	516	520	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	1847		articTenutoBelow												
131	130	517	521	0.16666666666666666		1/4	1/4	Chord	4/4	1	2	1/24		1/16	2/3	1848									335					
131	130	3103/6	3127/6	0.16666666666666666		7/24	7/24	Chord	4/4	1	2	1/24		1/16	2/3	1849									335					
131	130	1552/3	1564/3	0.16666666666666666		1/3	1/3	Chord	4/4	1	2	1/24		1/16	2/3	1850									335					
131	130	1035/2	1043/2	0.16666666666666666		3/8	3/8	Chord	4/4	1	2	1/24		1/16	2/3	1851									335					
131	130	1553/3	1565/3	0.16666666666666666		5/12	5/12	Chord	4/4	1	2	1/24		1/16	2/3	1852									335					
131	130	3107/6	3131/6	0.16666666666666666		11/24	11/24	Chord	4/4	1	2	1/24		1/16	2/3	1853									335					
131	130	518	522	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1854														
131	130	1037/2	1045/2	0.16666666666666666		5/8	5/8	Chord	4/4	1	2	1/24		1/16	2/3	1855														
131	130	1556/3	1568/3	0.3333333333333333		2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1856														
131	130	519	523	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1857		articStaccatoBelow												
131	130	1039/2	1047/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1858		articStaccatoBelow												
131	130	516	520	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1859		articTenutoBelow												
131	130	517	521	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1860		articTenutoAbove												
131	130	518	522	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1861		articTenutoBelow												
131	130	519	523	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1862		articTenutoAbove												
132	131	520	524	0.0		0	0	Dynamic	4/4	1	1	0					p													
132	131	520	524	0.0		0	0	StaffText	4/4	1	1	0							tenuto											
132	131	520	524	0.0		0	0	Spanner	4/4	1	1	0																		30
132	131	520	524	4.0		0	0	Chord	4/4	1	1	1		1	1	1863		articTenutoAbove												30
132	131	520	524	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	1864									336					30
132	131	2081/4	2097/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1865														30
132	131	1041/2	1049/2	0.25		1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	1866									337					30
132	131	2083/4	2099/4	0.25		3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	1867														30
132	131	521	525	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1868									338					30
132	131	2085/4	2101/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1869														30
132	131	1043/2	1051/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1870									339					30
132	131	2087/4	2103/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1871														30
132	131	522	526	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1872									340					30
132	131	2089/4	2105/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1873														30
132	131	1045/2	1053/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1874									341					30
132	131	2091/4	2107/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1875														30
132	131	523	527	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	1876									342					30
132	131	2093/4	2109/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	1877														30
132	131	1047/2	1055/2	0.25		7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	1878									343					30
132	131	2095/4	2111/4	0.25		15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	1879														30
132	131	520	524	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1880		articTenutoBelow												
132	131	2087/4	2103/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1881									344					
132	131	522	526	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1882		articTenutoBelow												
132	131	2095/4	2111/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1883									345					
133	132	524	528	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1884									346					30
133	132	2097/4	2113/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1885														30
133	132	1049/2	1057/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1886									347					30
133	132	2099/4	2115/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1887														30
133	132	525	529	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1888									348					30
133	132	2101/4	2117/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1889														30
133	132	1051/2	1059/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1890									349					30
133	132	2103/4	2119/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1891														30
133	132	526	530	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1892									350					30
133	132	2105/4	2121/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1893														30
133	132	1053/2	1061/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1894									351					30
133	132	2107/4	2123/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1895														30
133	132	527	531	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1896									352					30
133	132	2109/4	2125/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1897														30
133	132	1055/2	1063/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1898									353					30
133	132	2111/4	2127/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1899														30
133	132	524	528	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1900														
133	132	525	529	2.0		1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1901		articTenutoBelow												
133	132	527	531	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1902									354					
134	133	528	532	0.0		0	0	Spanner	4/4	1	1	0																		
134	133	2119/4	2135/4	0.0		7/16	7/16	Dynamic	4/4	1	1	0					ff													
134	133	2119/4	2135/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1903		articAccentAbove							355					
134	133	530	534	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1904		articTenutoAbove												
134	133	528	532	0.0		0	0	Dynamic	4/4	2	1	0					pp													
134	133	528	532	0.0		0	0	Spanner	4/4	2	1	0															36	36		
134	133	528	532	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1905											36	36		
134	133	2119/4	2135/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1906		articAccentAbove									36	36		
134	133	530	534	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1907		articTenutoAbove									36	36		
135	134	532	536	4.0		0	0	Chord	4/4	1	1	1		1	1	1908														
135	134	532	536	4.0		0	0	Chord	4/4	2	1	1		1	1	1909											36	36		
135	134	536	540	0.0		1	1	Spanner	4/4	2	1	0																		
