mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
45	44	175/2	175/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	483									76		
45	44	351/4	351/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	484											
45	44	88	88	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	485									77		
45	44	353/4	353/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	486									77		
45	44	88	88	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	487											
46	45	177/2	177/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	488											
46	45	90	90	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	489											
46	45	361/4	361/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	490											
46	45	355/4	355/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	491											
46	45	357/4	357/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	492											
46	45	359/4	359/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	493											
46	45	90	90	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	494									78		
46	45	177/2	177/2	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco a poco agitato"						77		
46	45	177/2	177/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	495									77		
46	45	355/4	355/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	496											
46	45	89	89	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	497									79		
46	45	357/4	357/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	498									79		
46	45	179/2	179/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	499									79		
46	45	359/4	359/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	500											
46	45	90	90	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	501									80		
46	45	361/4	361/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	502									80		
46	45	177/2	177/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	503											
47	46	181/2	181/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	504											
47	46	363/4	363/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	505											
47	46	91	91	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	506											
47	46	365/4	365/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	507											
47	46	183/2	183/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	508											
47	46	367/4	367/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	509											
47	46	369/4	369/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	510											
47	46	181/2	181/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	511									78		
47	46	91	91	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	512									78		
47	46	183/2	183/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	513									78		
47	46	92	92	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	514											
47	46	369/4	369/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16		1/16	1	515											
47	46	181/2	181/2	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>crescendo"								
47	46	181/2	181/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	516											
47	46	363/4	363/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	517											
47	46	91	91	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	518									81		
47	46	365/4	365/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	519									81		
47	46	183/2	183/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	520									81		
47	46	367/4	367/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	521											
47	46	92	92	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	522									82		
47	46	369/4	369/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	523									82		
48	47	185/2	185/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	524											
48	47	94	94	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	525											
48	47	377/4	377/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	526											
48	47	371/4	371/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	527											
48	47	373/4	373/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	528											
48	47	375/4	375/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	529											
48	47	94	94	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	530									83		
48	47	185/2	185/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	531									82		
48	47	187/2	187/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	532											
48	47	375/4	375/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	533											
48	47	94	94	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	534									84		
48	47	377/4	377/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	535									84		
48	47	185/2	185/2	0.25	0	0	Chord	2/4	2	2	1/16		1/16	1	536											
48	47	371/4	371/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16		1/16	1	537											
48	47	93	93	0.25	1/8	1/8	Chord	2/4	2	2	1/16		1/16	1	538									85		
48	47	373/4	373/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16		1/16	1	539									85		
49	48	189/2	189/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	540											
49	48	379/4	379/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	541											
49	48	95	95	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	542											
49	48	381/4	381/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	543											
49	48	191/2	191/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	544											
49	48	383/4	383/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	545											
49	48	385/4	385/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	546											
49	48	189/2	189/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	547									83		
49	48	95	95	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	548									83		
49	48	191/2	191/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	549									83		
49	48	96	96	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	550											
49	48	385/4	385/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16		1/16	1	551											
49	48	189/2	189/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	552									84		
49	48	379/4	379/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	553											
49	48	95	95	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	554									86		
49	48	381/4	381/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	555									86		
49	48	191/2	191/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	556									86		
49	48	383/4	383/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	557											
49	48	96	96	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	558									87		
49	48	385/4	385/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	559									87		
49	48	96	96	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	560											
50	49	193/2	193/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	561											
50	49	97	97	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	562											
50	49	389/4	389/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	563											
50	49	195/2	195/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	564											
50	49	391/4	391/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	565											
50	49	98	98	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	566											
50	49	393/4	393/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	567											
50	49	387/4	387/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	568											
50	49	97	97	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	569									88		
50	49	195/2	195/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	570									88		
50	49	98	98	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	571									88		
50	49	193/2	193/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	572									87		
50	49	387/4	387/4	0.0	1/16	1/16	Dynamic	2/4	2	1	0					f										
50	49	387/4	387/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	573											
50	49	97	97	0.0	1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>agitato"								
50	49	97	97	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	574									89		
50	49	389/4	389/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	575									89		
50	49	195/2	195/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	576									89		
50	49	391/4	391/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	577											
50	49	98	98	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	578									90		
50	49	393/4	393/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	579									90		
50	49	193/2	193/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	580											
51	50	197/2	197/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	581											
51	50	395/4	395/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	582											
51	50	99	99	0.0	1/8	1/8	Spanner	2/4	1	1	0															
51	50	99	99	0.0	1/8	1/8	Spanner	2/4	1	1	0															
51	50	397/4	397/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	583											
51	50	199/2	199/2	0.0	1/4	1/4	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>ten."								
51	50	199/2	199/2	0.0	1/4	1/4	Spanner	2/4	1	1	0															12
51	50	199/2	199/2	0.0	1/4	1/4	Spanner	2/4	1	1	0															12, 13
51	50	199/2	199/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	584											12, 13
51	50	197/2	197/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	585											12, 13
51	50	99	99	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	586		articTenutoBelow									12, 13
51	50	199/2	199/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	587		articTenutoBelow									12, 13
51	50	100	100	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	588		articTenutoBelow									12, 13
51	50	397/4	397/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16		1/16	1	589											12, 13
51	50	399/4	399/4	0.25	5/16	5/16	Chord	2/4	1	3	1/16		1/16	1	590											12, 13
51	50	401/4	401/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16		1/16	1	591											12, 13
51	50	197/2	197/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	592									90		
51	50	395/4	395/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	593											
51	50	99	99	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	594									91		
51	50	397/4	397/4	0.0	3/16	3/16	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco rit."						91		
51	50	397/4	397/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	595									91		
51	50	199/2	199/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	596									91		
51	50	399/4	399/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	597											
51	50	100	100	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	598									92		
51	50	401/4	401/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	599									92		
52	51	201/2	201/2	0.0	0	0	Spanner	2/4	1	1	0															13
52	51	403/4	403/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0					p										
52	51	403/4	403/4	0.0	1/16	1/16	Spanner	2/4	1	1	0															
52	51	403/4	403/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	600											
52	51	405/4	405/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>sereno, con moto"								
52	51	405/4	405/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	601											
52	51	407/4	407/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	602									93		
52	51	409/4	409/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	603											
52	51	201/2	201/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	604									92		
52	51	403/4	403/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	605											
52	51	101	101	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	606									94		
52	51	405/4	405/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	607											
52	51	203/2	203/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	608									95		
52	51	407/4	407/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	609											
52	51	102	102	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	610									96		
52	51	409/4	409/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	611											
53	52	411/4	411/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	612									97		
53	52	413/4	413/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	613											
53	52	415/4	415/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	614		articAccentAbove							98		
53	52	417/4	417/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	615											
53	52	205/2	205/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	616									99		
53	52	411/4	411/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	617											
53	52	103	103	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	618									100		
53	52	413/4	413/4	0.0	3/16	3/16	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>crescendo"								
53	52	413/4	413/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	619											
53	52	207/2	207/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	620									101		
53	52	415/4	415/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	621											
53	52	104	104	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	622									102		
53	52	417/4	417/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	623											
54	53	419/4	419/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	624									103		
54	53	421/4	421/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	625											
54	53	423/4	423/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	626		articAccentAbove							104		
54	53	425/4	425/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	627											
54	53	209/2	209/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	628									105		
54	53	419/4	419/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	629											
54	53	105	105	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	630									106		
54	53	421/4	421/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	631											
54	53	211/2	211/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	632									107		
54	53	423/4	423/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	633											
54	53	106	106	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	634									108		
54	53	425/4	425/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	635											
55	54	427/4	427/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	636									109		
55	54	429/4	429/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	637											
55	54	431/4	431/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	638		articAccentAbove							110		
55	54	433/4	433/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	639											
55	54	213/2	213/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	640									111		
55	54	427/4	427/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	641											
55	54	107	107	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	642									112		
55	54	429/4	429/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	643											
55	54	215/2	215/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	644									113		
55	54	431/4	431/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	645											
55	54	108	108	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	646									114		
55	54	433/4	433/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	647											
56	55	217/2	217/2	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""10.7894""/><font face=""Plantin MT Std""/><b>Tempo I</b>"								
56	55	217/2	217/2	0.0	0	0	Dynamic	2/4	1	1	0					f										
56	55	217/2	217/2	0.0	0	0	Tempo	2/4	1	1	0								𝅘𝅥𝅮=80	40.0	𝅘𝅥𝅮	80.0	1.0			
56	55	435/4	435/4	0.0	1/16	1/16	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>maestoso"								
56	55	435/4	435/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	648									115		
56	55	437/4	437/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	649									115		
56	55	439/4	439/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	650									115		
56	55	441/4	441/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	651											
56	55	217/2	217/2	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>pleno"								
56	55	217/2	217/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	652									116		
56	55	109	109	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	653											
56	55	219/2	219/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	654									117		
56	55	110	110	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	655											
57	56	443/4	443/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	656									118		
57	56	445/4	445/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	657									118		
57	56	223/2	223/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	658									118		
57	56	112	112	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	659											
57	56	447/4	447/4	0.5	5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	660											
57	56	449/4	449/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	661											
57	56	221/2	221/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	662									119		
57	56	111	111	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	663											
57	56	223/2	223/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	664									120		
57	56	112	112	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	665											
58	57	451/4	451/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	666									121		
58	57	453/4	453/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	667									121		
58	57	227/2	227/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	668									121		
58	57	114	114	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	669									121		
58	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	670									121		
58	57	451/4	451/4	0.75	1/16	1/16	Chord	2/4	1	2	3/16		1/8	3/2	671											
58	57	455/4	455/4	0.5	5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	672											
58	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	673											
58	57	225/2	225/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	674									122		
58	57	113	113	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	675											
58	57	227/2	227/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	676									123		
58	57	114	114	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	677											
59	58	229/2	229/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	678									121		
59	58	459/4	459/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	679									121		
59	58	115	115	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	680									121		
59	58	116	116	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	681											
59	58	459/4	459/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	682									124		
59	58	461/4	461/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	683											
59	58	463/4	463/4	0.5	5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	684		articAccentBelow							125		
59	58	465/4	465/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	685											
59	58	229/2	229/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	686									126		
59	58	115	115	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	687											
59	58	231/2	231/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	688									127		
59	58	116	116	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	689											
60	59	233/2	233/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	690									128		
60	59	467/4	467/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	691									128		
60	59	117	117	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	692									128		
60	59	118	118	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	693											
60	59	467/4	467/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	694									129		
60	59	469/4	469/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	695											
60	59	471/4	471/4	0.5	5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	696		articAccentBelow							130		
60	59	473/4	473/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	697											
60	59	233/2	233/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	698									131		
60	59	117	117	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	699											
60	59	235/2	235/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	700									132		
60	59	118	118	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	701											
61	60	237/2	237/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	702									133		
61	60	475/4	475/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	703									133		
61	60	119	119	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	704											
61	60	239/2	239/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	705									134		
61	60	479/4	479/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	706									134		
61	60	120	120	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	707											
61	60	475/4	475/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	708									135		
61	60	119	119	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	709									135		
61	60	477/4	477/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	710											
61	60	479/4	479/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	711									136		
61	60	120	120	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	712									136		
61	60	481/4	481/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	713											
61	60	237/2	237/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	714											
61	60	239/2	239/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	715											
62	61	483/4	483/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	716									137		
62	61	121	121	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	717									137		
62	61	971/8	971/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	718									137		
62	61	243/2	243/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	719									137		
62	61	122	122	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	720											
62	61	241/2	241/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	721									138		
62	61	121	121	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	722											
62	61	243/2	243/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	723									139		
62	61	122	122	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	724											
63	62	245/2	245/2	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>Poco più mosso"								
63	62	245/2	245/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	725									140		
63	62	123	123	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	726									140		
63	62	247/2	247/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	727									140		
63	62	124	124	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	728											
63	62	245/2	245/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	729									141		
63	62	123	123	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	730											
63	62	247/2	247/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	731									142		
63	62	124	124	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	732											
64	63	249/2	249/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	733									143		
64	63	501/4	501/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	734									143		
64	63	251/2	251/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	735									143		
64	63	126	126	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	736											
64	63	249/2	249/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	737									144		
64	63	125	125	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	738											
64	63	251/2	251/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	739									145		
64	63	126	126	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	740											
