	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
13239	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	10	1	i[V7(b9)			i	V		7	b9			False	c	i
13240	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	10	4	i				i						False	c	i
13241	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	11	1	i				i						False	c	i
13242	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	11	3	ii%65				ii	%	65				False	c	i
13243	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	12	1	ii%65				ii	%	65				False	c	i
13244	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	12	2	V(4)				V			4			False	c	i
13245	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	12	3	V\\		HC		V						True	c	i
13246	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	13	1	i	i			i						False	c	i
13247	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	13	2	@none				@none						False	c	i
13248	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	14	1	IV7				IV		7				False	c	i
13249	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	14	2	V7				V		7				False	c	i
13250	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	14	3	iv7				iv		7				False	c	i
13251	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	14	4.1	V				V						False	c	i
13252	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	14	4.2	VI6				VI		6				False	c	i
13253	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	15	1	V7				V		7				False	c	i
13254	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	15	2	@none				@none						False	c	i
13255	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	15	4	i				i						False	c	i
13256	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	16	1	@none				@none						False	c	i
13257	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	16	2	IV7				IV		7				False	c	i
13258	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	16	3	V7				V		7				False	c	i
13259	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	16	4.1	IV64				IV		64				False	c	i
13260	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	16	4.2	V				V						False	c	i
13261	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	17	1	#vi%65				#vi	%	65				False	c	i
13262	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	17	3	bVI+/III				bVI	+			III		False	c	i
13263	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	18	1	III64				III		64				False	c	i
13264	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	18	2	III+(#4)				III	+		#4			False	c	i
13265	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	18	3	i(64)				i			64			False	c	i
13266	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	18	4	bII				bII						False	c	i
13267	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	19	1	#viio65				#vii	o	65				False	c	i
13268	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	19	2	i6				i		6				False	c	i
13269	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	19	3.1	IV(9)				IV			9			False	c	i
13270	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	19	3.2	IV				IV						False	c	i
13271	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	19	4	Ger6				Ger		6				False	c	i
13272	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	20	1.1	V(6)				V			6			False	c	i
13273	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	20	1.2	V				V						False	c	i
13274	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	20	2.2	V				V						False	c	i
13275	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	20	3	i\\		PAC		i						True	c	i
13276	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	21	1	V				V						False	c	i
13277	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	21	3	i7(4#9)				i		7	4#9			False	c	i
13278	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	22	1	v				v						False	c	i
13279	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	22	2	V				V						False	c	i
13280	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	22	3	iM7				i	M	7				False	c	i
13281	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	22	4	i7				i		7				False	c	i
13282	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	23	1	iv7(4)	iv7(4)			iv		7	4			False	c	i
13283	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	23	2	#vio2				#vi	o	2				False	c	i
13284	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	23	3	i43				i		43				False	c	i
13285	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	23	4	@none				@none						False	c	i
13286	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	24	1	#vio				#vi	o					False	c	i
13287	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	24	2	VII				VII						False	c	i
13288	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	24	3.1	#vii%7				#vii	%	7				False	c	i
13289	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	24	3.2	#viio7				#vii	o	7				False	c	i
13290	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	24	4	V7/IV				V		7		IV		False	c	i
13291	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	25	1	.iv.i(#6)	#vi%65			i			#6			False	c	iv
13292	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	25	3	IV				IV						False	c	iv
13293	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	25	4	iv				iv						False	c	iv
13294	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	26	1	iv64				iv		64				False	c	iv
13295	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	26	2	i(#6)	#vi%65			i			#6			False	c	iv
13296	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	26	3	IV				IV						False	c	iv
13297	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	26	4	iv				iv						False	c	iv
13298	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	27	1	@none				@none						False	c	iv
13299	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	27	2	#iii%7				#iii	%	7				False	c	iv
13300	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	27	3	V43/III				V		43		III		False	c	iv
13301	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	27	4	V6/V				V		6		V		False	c	iv
13302	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	28	1	v				v						False	c	iv
13303	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	28	2	VI				VI						False	c	iv
13304	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	28	3	#vi%7				#vi	%	7				False	c	iv
13305	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	28	4	V7/III				V		7		III		False	c	iv
13306	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	29	1	III				III						False	c	iv
13307	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	29	3	IV/III	IV/III			IV				III		False	c	iv
13308	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	29	4	V/III	V/III			V				III		False	c	iv
13309	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	30	1	III				III						False	c	iv
13310	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	30	4	III6				III		6				False	c	iv
13311	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	31	1	III				III						False	c	iv
13312	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	31	3	III64				III		64				False	c	iv
13313	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	31	4	III6				III		6				False	c	iv
13314	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	32	1	III				III						False	c	iv
13315	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	32	2	@none				@none						False	c	iv
13316	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	32	4.2	V/III				V				III		False	c	iv
13317	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	33	1	III				III						False	c	iv
13318	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	33	3	IIIM2(9)				III	M	2	9			False	c	iv
13319	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	34	1	i7				i		7				False	c	iv
13320	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	34	3	v6(9)				v		6	9			False	c	iv
13321	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	34	4	v6				v		6				False	c	iv
13322	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	35	1	VI(7)				VI			7			False	c	iv
13323	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	35	2	VI	IV/III			VI						False	c	iv
13324	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	35	3	@none				@none						False	c	iv
13325	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	35	4.2	III				III						False	c	iv
13326	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	36	1	V6(4)/III				V		6	4	III		False	c	iv
13327	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	36	3	V7/III				V		7		III		False	c	iv
13328	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	36	4.2	V65(9)/III				V		65	9	III		False	c	iv
13329	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	37	1	v				v						False	c	iv
13330	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	37	3	v43				v		43				False	c	iv
13331	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	38	1	i7				i		7				False	c	iv
13332	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	38	3	i7(4)				i		7	4			False	c	iv
13333	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	38	4.2	v				v						False	c	iv
13334	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	39	1	iv(42)				iv			42			False	c	iv
13335	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	39	2	iv				iv						False	c	iv
13336	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	39	3	iv				iv						False	c	iv
13337	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	39	4.2	III				III						False	c	iv
13338	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	1.1	ii%7				ii	%	7				False	c	iv
13339	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	1.2	iv				iv						False	c	iv
13340	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	2.1	III6				III		6				False	c	iv
13341	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	2.2	iio6				ii	o	6				False	c	iv
13342	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	3	III64				III		64				False	c	iv
13343	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	40	4	ii%43				ii	%	43				False	c	iv
13344	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	41	1	V\\		HC		V						True	c	iv
13345	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	41	4	It6				It		6				False	c	iv
13346	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	42	1	V7(6)/ii				V		7	6	ii		False	c	iv
13347	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	42	2	#iii%43				#iii	%	43				False	c	iv
13348	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	42	3	V6				V		6				False	c	iv
13349	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	42	4	#viio43				#vii	o	43				False	c	iv
13350	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	43	1	V				V						False	c	iv
13351	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	43	4	It6				It		6				False	c	iv
13352	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	44	1	V7(13)/ii				V		7	13	ii		False	c	iv
13353	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	44	2	#iii%43				#iii	%	43				False	c	iv
13354	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	44	3	V6				V		6				False	c	iv
13355	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	44	4	#viio43				#vii	o	43				False	c	iv
13356	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	45	1	V				V						False	c	iv
13357	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	45	2	#viio43/iv				#vii	o	43		iv		False	c	iv
13358	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	45	3	iv(9)				iv			9			False	c	iv
13359	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	45	4	#viio43/III				#vii	o	43		III		False	c	iv
13360	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	46	1	III				III						False	c	iv
13361	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	46	2	IIIM2				III	M	2				False	c	iv
13362	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	46	3	Fr6/v				Fr		6		v		False	c	iv
13363	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	46	4	#viio43				#vii	o	43				False	c	iv
13364	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	47	1	V				V						False	c	iv
13365	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	47	2	#viio43/iv				#vii	o	43		iv		False	c	iv
13366	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	47	3	iv(9)				iv			9			False	c	iv
13367	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	47	4	#viio43/III				#vii	o	43		III		False	c	iv
13368	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	48	1	III				III						False	c	iv
13369	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	48	2	IIIM2				III	M	2				False	c	iv
13370	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	48	3	Fr6/v				Fr		6		v		False	c	iv
13371	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	48	4	#viio65/v				#vii	o	65		v		False	c	iv
13372	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	49	1	.i.V6				V		6				False	c	i
13373	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	49	3	III+6				III	+	6				False	c	i
13374	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	50	1	#iii64				#iii		64				False	c	i
13375	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	50	4	ii%65/iv				ii	%	65		iv		False	c	i
13376	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	51	1	bII6/iv				bII		6		iv		False	c	i
13377	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	51	3	@none				@none						False	c	i
13378	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	51	4	Fr6				Fr		6				False	c	i
13379	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	52	1	V(4)				V			4			False	c	i
13380	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	52	2	V64				V		64				False	c	i
13381	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	52	3	V\\		HC		V						True	c	i
13382	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	52	4	@none				@none						False	c	i
13383	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	53	1	iv	iv			iv						False	c	i
13384	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	53	4	ii%2				ii	%	2				False	c	i
13385	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	54	1	V(4)				V			4			False	c	i
13386	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	54	2	V64				V		64				False	c	i
13387	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	54	3	V\\		HC		V						True	c	i
13388	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	54	4	@none				@none						False	c	i
13389	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	55	1	VI	VI			VI						False	c	i
13390	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	55	4	iv7				iv		7				False	c	i
13391	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	56	1	V(6)				V			6			False	c	i
13392	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	56	2	V64				V		64				False	c	i
13393	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	56	3	V\\		HC		V						True	c	i
13394	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	56	4	@none				@none						False	c	i
