mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
33	33	1/2	1/2	4/4	2	1	V65/III						e	i		V65/III		V		65		III			Mm7	1	1	6, 3, 0, 2		2.0	6.0	3	5	0.375	0.125	0.625	0.16666666666666666
33	33	3/4	3/4	4/4	2	1	I6/III						e	i		I6/III		I		6		III			M	1	1	5, 2, 1		1.0	5.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
33	33	7/8	7/8	4/4	2	1	ii/III						e	i		ii/III		ii				III			m	1	1	3, 0, 4		3.0	3.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
34	34	0	0	4/4	2	1	V/III						e	i		V/III		V				III			M	1	1	2, 6, 3		2.0	2.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
34	34	1/8	1/8	4/4	2	1	V43(96)/III						e	i		V43(96)/III		V		43	96	III			Mm7	1	1	5, 0, 2, 6	4	2.0	5.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
34	34	1/4	1/4	4/4	2	1	ii6/III						e	i		ii6/III		ii		6		III			m	1	1	0, 4, 3		3.0	0.0	1	4	0.2	0.041666666666666664	0.4583333333333333	0.08333333333333333
34	34	3/8	3/8	4/4	2	1	V(9)/III						e	i		V(9)/III		V			9	III			M	1	1	2, 6, 3	4	2.0	2.0	0	4	0.0	0.0	0.25	0.0
34	34	1/2	1/2	4/4	2	1	I/III	-0.400084	4.68299	0.0198987	/	vi/III	e	i		I/III		I				III			M	1	1	1, 5, 2		1.0	1.0	4	4	0.5	0.16666666666666666	0.5833333333333334	0.2222222222222222
34	34	3/4	3/4	4/4	2	1	I6/III	0.160034	4.62024		/		e	i		I6/III		I		6		III			M	1	1	5, 2, 1		1.0	5.0	1	4	0.2	0.041666666666666664	0.4583333333333333	0.08333333333333333
34	34	7/8	7/8	4/4	2	1	vi65/III	-8.56181	4.45684	-0.21448	/	ii65/V/III	e	i		vi65/III		vi		65		III			mm7	1	1	1, 5, 2, 4		4.0	1.0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
35	35	0	0	4/4	2	1	V7/III						e	i		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.375	0.0
35	35	1/8	1/8	4/4	2	1	V43(96)/III						e	i		V43(96)/III		V		43	96	III			Mm7	1	1	5, 0, 2, 6	4	2.0	5.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
35	35	1/4	1/4	4/4	2	1	ii65/III						e	i		ii65/III		ii		65		III			mm7	1	1	0, 4, 1, 3		3.0	0.0	3	5	0.375	0.125	0.625	0.16666666666666666
35	35	1/2	1/2	4/4	2	1	ii2/III						e	i		ii2/III		ii		2		III			mm7	1	1	1, 3, 0, 4		3.0	1.0	0	6	0.0	0.0	0.75	0.0
35	35	5/8	5/8	4/4	2	1	viio6(11)/III						e	i		viio6(11)/III		vii	o	6	11	III			o	1	1	3, 0, 6	5	6.0	3.0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
35	35	3/4	3/4	4/4	2	1	I6/III						e	i		I6/III		I		6		III			M	1	1	5, 2, 1		1.0	5.0	3	6	0.3333333333333333	0.125	0.625	0.16666666666666666
36	36	0	0	4/4	2	1	V/III						e	i		V/III		V				III			M	1	1	2, 6, 3		2.0	2.0	4	5	0.4444444444444444	0.16666666666666666	0.8333333333333334	0.16666666666666666
36	36	1/4	1/4	4/4	2	1	Fr7(#2)					viio65(#5)	e	i		Fr7(#2)	Fr	V		7	b5#2	V			Fr	1	1	6, 15, 0, 4		6.0	6.0	6	4	0.6	1.625	0.625	0.7222222222222222
36	36	1/2	1/2	4/4	2	1	Fr6(#2)					viio2(#5)	e	i		Fr6(#2)	Fr	V		43	b5#2	V			Fr	1	1	0, 4, 6, 15		6.0	0.0	4	3	0.5714285714285714	0.25	0.125	0.6666666666666666
36	36	15/16	15/16	4/4	2	1	V43/iv						e	i		V43/iv		V		43		iv			Mm7	1	1	5, 2, 4, 8		4.0	5.0	0	6	0.0	0.0	0.375	0.0
37	37	0	0	4/4	2	1	iv(4)}						e	i		iv(4)		iv			4			}	m	1	1	3, 2, 4		3.0	3.0	1	10	0.09090909090909091	0.041666666666666664	2.75	0.014925373134328358
37	37	1/4	1/4	4/4	2	1	iv						e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	5	8	0.38461538461538464	0.20833333333333334	0.4166666666666667	0.33333333333333337
37	37	3/4	3/4	4/4	2	1	IV7/iv						e	i		IV7/iv		IV		7		iv			Mm7	1	1	2, 6, 3, 0		2.0	2.0	2	8	0.2	0.08333333333333333	0.9166666666666666	0.08333333333333333
38	38	0	0	4/4	2	1	iv						e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	2	11	0.15384615384615385	0.08333333333333333	1.0416666666666667	0.07407407407407407
38	38	3/8	3/8	4/4	2	1	ii7/iv						e	i		ii7/iv		ii		7		iv			mm7	1	1	5, 2, 6, 3		5.0	5.0	1	5	0.16666666666666666	0.041666666666666664	0.4583333333333333	0.08333333333333333
38	38	1/2	1/2	4/4	2	1	iv64						e	i		iv64		iv		64					m	1	1	4, 3, 0		3.0	4.0	3	6	0.3333333333333333	0.125	0.875	0.125
38	38	3/4	3/4	4/4	2	1	III						e	i		III		III							M	1	1	1, 5, 2		1.0	1.0	3	4	0.42857142857142855	0.08333333333333333	0.2916666666666667	0.2222222222222222
38	38	7/8	7/8	4/4	2	1	V7/III					IV7/iv	e	i		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
39	39	0	0	4/4	2	1	iv						e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	4	13	0.23529411764705882	0.20833333333333334	1.1666666666666667	0.15151515151515152
39	39	3/8	3/8	4/4	2	1	ii/iv						e	i		ii/iv		ii				iv			m	1	1	5, 2, 6		5.0	5.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
39	39	1/2	1/2	4/4	2	1	iv64						e	i		iv64		iv		64					m	1	1	4, 3, 0		3.0	4.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
39	39	5/8	5/8	4/4	2	1	iv65						e	i		iv65		iv		65					mm7	1	1	0, 4, 1, 3		3.0	0.0	3	9	0.25	0.14583333333333334	0.9166666666666666	0.13725490196078433
39	39	7/8	7/8	4/4	2	1	iv7						e	i		iv7		iv		7					mm7	1	1	3, 0, 4, 1		3.0	3.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
40	40	0	0	4/4	2	1	VIIM7/iv						e	i		VIIM7/iv		VII	M	7		iv			MM7	1	1	1, 5, 2, 6		1.0	1.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
40	40	1/8	1/8	4/4	2	1	iv						e	i		iv		iv							m	1	1	3, 0, 4		3.0	3.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
40	40	1/4	1/4	4/4	2	1	i43						e	i		i43		i		43					mm7	1	1	5, 2, 4, 1		4.0	5.0	2	7	0.2222222222222222	0.08333333333333333	0.9166666666666666	0.08333333333333333
40	40	1/2	1/2	4/4	2	1	iv(9)						e	i		iv(9)		iv			9				m	1	1	3, 0, 4	5	3.0	3.0	3	3	0.5	0.20833333333333334	0.2916666666666667	0.4166666666666667
40	40	5/8	5/8	4/4	2	1	iv64						e	i		iv64		iv		64					m	1	1	4, 3, 0		3.0	4.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
40	40	3/4	3/4	4/4	2	1	i						e	i		i		i							m	1	1	4, 1, 5		4.0	4.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
40	40	7/8	7/8	4/4	2	1	iio6						e	i		iio6		ii	o	6					o	1	1	3, 0, 6		6.0	3.0	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
41	41	0	0	4/4	2	1	V[i(4+2)						e	i	V	i(4+2)		i			4+2				m	1	1	4, 3, 5	6	4.0	4.0	5	6	0.45454545454545453	0.2916666666666667	0.6666666666666666	0.30434782608695654
41	41	1/4	1/4	4/4	2	1	i						e	i	V	i		i							m	1	1	4, 1, 5		4.0	4.0	9	12	0.42857142857142855	0.5416666666666666	1.4583333333333333	0.2708333333333333
41	41	3/4	3/4	4/4	2	1	i(6)						e	i	V	i(6)		i			6				m	1	1	4, 1, 0		4.0	4.0	6	6	0.5	0.6875	0.3125	0.6875
42	42	0	0	4/4	2	1	bII(7#2)						e	i	V	bII(7#2)		bII			7#2				M	1	1	-1, 8, 0	4	-1.0	-1.0	5	6	0.45454545454545453	0.2916666666666667	0.6666666666666666	0.30434782608695654
42	42	1/4	1/4	4/4	2	1	bII						e	i	V	bII		bII							M	1	1	-1, 3, 0		-1.0	-1.0	11	10	0.5238095238095238	0.7083333333333334	1.2916666666666667	0.3541666666666667
42	42	3/4	3/4	4/4	2	1	bII(64)						e	i	V	bII(64)		bII			64				M	1	1	-1, 5, 2		-1.0	-1.0	6	6	0.5	0.5	0.3125	0.6153846153846154
43	43	0	0	4/4	2	1	i(72)	-0.152032	5.41801		/		e	i	V	i(72)		i			72				m	1	1	6, 1, 5	2	4.0	6.0	4	7	0.36363636363636365	0.25	0.7083333333333334	0.2608695652173913
43	43	1/4	1/4	4/4	2	1	i						e	i	V	i		i							m	1	1	4, 1, 5		4.0	4.0	12	13	0.48	0.6666666666666666	2.0833333333333335	0.2424242424242424
44	44	0	0	4/4	2	1	iv						e	i	V	iv		iv							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.041666666666666664	0.2916666666666667	0.12499999999999999
44	44	1/8	1/8	4/4	2	1	V						e	i	V	V		V							M	1	1	5, 9, 6		5.0	5.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
44	44	1/4	1/4	4/4	2	1	i						e	i	V	i		i							m	1	1	4, 1, 5		4.0	4.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
44	44	3/8	3/8	4/4	2	1	iv						e	i	V	iv		iv							m	1	1	3, 0, 4		3.0	3.0	2	3	0.4	0.08333333333333333	0.2916666666666667	0.2222222222222222
44	44	1/2	1/2	4/4	2	1	Fr6						e	i	V	Fr6	Fr	V		43	b5	V			Fr	1	1	0, 4, 6, 10		6.0	0.0	3	6	0.3333333333333333	0.125	1.0625	0.10526315789473684
44	44	3/4	3/4	4/4	2	1	V7]						e	i	V	V7		V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	4	5	0.4444444444444444	0.1875	0.625	0.23076923076923078
45	45	0	0	4/4	2	1	i|PAC}						e	i		i		i					PAC	}	m	1	1	4, 1, 5		4.0	4.0	46	59	0.4380952380952381	1.9166666666666667	4.416666666666667	0.3026315789473684
47	47	3/4	3/4	4/4	2	1	V7(4)						e	i		V7(4)		V		7	4				Mm7	1	1	5, 4, 6, 3		5.0	5.0	0	8	0.0	0.0	1.0	0.0
48	48	0	0	4/4	2	1	i|PAC						e	i		i		i					PAC		m	1	1	4, 1, 5		4.0	4.0	0	8	0.0	0.0	1.0	0.0
