mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
63	62	3/8	3/8	2/4	2	1		ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
64	63	0	0	2/4	2	1		V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
64	63	1/4	1/4	2/4	2	1		I(64)		C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
64	63	3/8	3/8	2/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
65	64	0	0	2/4	2	1		IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
65	64	1/4	1/4	2/4	2	1		V7(9)/iii		C	I		V7(9)/iii		V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
65	64	3/8	3/8	2/4	2	1		V7/iii		C	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
66	65	0	0	2/4	2	1		V/vi		C	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
66	65	1/8	1/8	2/4	2	1		V7(9)/vi		C	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
66	65	1/4	1/4	2/4	2	1		vi(9)		C	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3
66	65	3/8	3/8	2/4	2	1		vi7		C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
67	66	0	0	2/4	2	1		ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
67	66	1/8	1/8	2/4	2	1		ii7(9)		C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
67	66	1/4	1/4	2/4	2	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
67	66	3/8	3/8	2/4	2	1		V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
68	67	0	0	2/4	2	1		I(#5)		C	I		I(#5)		I			#5				M	0	0	0, 4, 8		0	0
68	67	1/8	1/8	2/4	2	1		I(97)		C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
68	67	1/4	1/4	2/4	2	1		V7(9)/V		C	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
68	67	3/8	3/8	2/4	2	1		V7(6b5)/V	Fr7(6)	C	I		V7(6b5)/V		V		7	6b5	V			Mm7	0	0	2, 6, -4, 5, 0		2	2
69	68	0	0	2/4	2	1		V(64)}{		C	I		V(64)		V			64			}{	M	0	0	1, 0, 4		1	1
69	68	1/8	1/8	2/4	2	1		V[vi7	I(6)	C	I	V	vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
69	68	1/4	1/4	2/4	2	1		Ger6/IV		C	I	V	Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	0	0	-5, -1, -4, 5		5	-5
69	68	3/8	3/8	2/4	2	1		IVM7		C	I	V	IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
70	69	0	0	2/4	2	1		V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
70	69	1/8	1/8	2/4	2	1		vi6/ii	i(b6)/ii	C	I	V	vi6/ii		vi		6		ii			m	0	0	-5, -1, -2		-2	-5
70	69	1/4	1/4	2/4	2	1		Fr6(#2)/iv/ii		C	I	V	Fr6(#2)/iv/ii	Fr	V		7	b5#2	V/iv/ii			Fr	0	0	3, 12, -3, 1		3	3
70	69	3/8	3/8	2/4	2	1		iv7/ii]		C	I	V	iv7/ii		iv		7		ii			mm7	0	0	1, -2, 2, -1		1	1
71	70	0	0	2/4	2	1		V7/ii		C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
71	70	1/8	1/8	2/4	2	1		V[bII		C	I	V	bII		bII							M	0	0	-5, -1, -4		-5	-5
71	70	1/4	1/4	2/4	2	1		vii%7/V		C	I	V	vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
71	70	3/8	3/8	2/4	2	1		bIII		C	I	V	bIII		bIII							M	0	0	-3, 1, -2		-3	-3
72	71	0	0	2/4	2	1		#vii%7/vi		C	I	V	#vii%7/vi		#vii	%	7		vi			%7	0	0	8, 5, 2, 6		8	8
72	71	1/8	1/8	2/4	2	1		IV		C	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
72	71	1/4	1/4	2/4	2	1		V7/vi]		C	I	V	V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
72	71	3/8	3/8	2/4	2	1		vi6	I(6)	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
73	72	0	0	2/4	2	1		Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	0	0	-5, -1, -4, 5		5	-5
73	72	1/8	1/8	2/4	2	1		IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
73	72	1/4	1/4	2/4	2	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
73	72	3/8	3/8	2/4	2	1		vi6	I(6)	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
74	73	0	0	2/4	2	1		Ger6(b9)/IV		C	I		Ger6(b9)/IV	Ger	vii	o	65	b9b3	V/IV			Ger	0	0	-5, -1, -4, 5	-7	5	-5
74	73	1/16	1/16	2/4	2	1		Ger6/IV		C	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	0	0	-5, -1, -4, 5		5	-5
74	73	1/8	1/8	2/4	2	1		IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
74	73	1/4	1/4	2/4	2	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
74	73	3/8	3/8	2/4	2	1		vi6	I(6)	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
75	74	0	0	2/4	2	1		V2/bVI	Ger6(11b9)	C	I		V2/bVI		V		2		bVI			Mm7	0	0	-5, -3, 1, -2		-3	-5
75	74	1/8	1/8	2/4	2	1		V7/bVI		C	I		V7/bVI		V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
75	74	1/4	1/4	2/4	2	1		IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
75	74	3/8	3/8	2/4	2	1		vii%43		C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
76	75	0	0	2/4	2	1		V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	75	1/8	1/8	2/4	2	1		I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
